id|label|level|generators
bigint|text|integer|integer[]

34588|28.4032.133.183|28|{{25,22,22,3},{5,10,6,9},{19,10,10,23}}
34589|28.4032.133.184|28|{{1,16,2,13},{1,2,4,27},{15,14,14,1}}
34590|28.4032.133.185|28|{{15,16,4,27},{9,18,18,5},{9,4,8,19}}
34591|28.4032.133.186|28|{{11,14,14,25},{13,12,26,15},{27,0,22,1}}
34592|28.4032.133.187|28|{{25,7,24,3},{25,22,8,17},{11,22,16,3}}
34593|28.4032.133.188|28|{{19,3,20,9},{3,6,20,11},{3,21,0,17}}
34594|28.4032.133.189|28|{{11,22,16,3},{25,14,24,17},{27,0,22,1}}
34424|28.4032.133.19|28|{{1,0,8,5},{1,14,10,13},{13,14,18,15},{15,14,0,15}}
34595|28.4032.133.190|28|{{15,2,4,27},{3,20,20,11},{1,2,4,27}}
34596|28.4032.133.191|28|{{15,0,0,1},{17,0,18,25},{5,24,6,23}}
34597|28.4032.133.192|28|{{1,14,6,27},{23,4,4,19},{23,0,0,9}}
34598|28.4032.133.193|28|{{9,4,8,5},{27,12,24,1},{1,0,20,27}}
34599|28.4032.133.194|28|{{9,25,8,19},{25,14,24,17},{3,21,0,17}}
34600|28.4032.133.195|28|{{17,12,20,25},{17,0,4,11}}
34601|28.4032.133.196|28|{{9,8,8,15},{11,14,24,17}}
34602|28.4032.133.197|28|{{19,20,10,23},{13,24,24,3}}
34603|28.4032.133.198|28|{{25,16,16,23},{25,10,14,17}}
34604|28.4032.133.199|28|{{27,24,26,15},{15,14,20,13}}
34407|28.4032.133.2|28|{{1,14,0,15},{2,21,13,5}}
34425|28.4032.133.20|28|{{26,7,21,19},{3,21,9,4}}
34605|28.4032.133.200|28|{{17,12,6,25},{13,8,8,19}}
34606|28.4032.133.201|28|{{5,6,24,9},{5,14,16,23}}
34607|28.4032.133.202|28|{{15,14,6,13},{1,4,4,11}}
34608|28.4032.133.203|28|{{1,0,6,27},{25,2,2,23}}
34609|28.4032.133.204|28|{{25,16,16,23},{27,12,24,1}}
34610|28.4032.133.205|28|{{12,13,17,16},{22,25,25,18}}
34611|28.4032.133.206|28|{{22,11,11,4},{3,6,12,11}}
34612|28.4032.133.207|28|{{9,4,22,5},{10,19,19,12}}
34613|28.4032.133.208|28|{{3,6,26,11},{26,9,9,10}}
34426|28.4032.133.21|28|{{11,21,11,20},{12,21,9,13}}
34427|28.4032.133.22|28|{{15,0,10,27},{5,21,7,26}}
34428|28.4032.133.23|28|{{19,7,27,8},{10,21,27,27}}
34429|28.4032.133.24|28|{{13,0,0,27},{1,14,10,13},{19,14,16,13},{1,0,24,13}}
34430|28.4032.133.25|28|{{27,7,3,4},{15,7,25,24}}
34431|28.4032.133.26|28|{{27,0,14,13},{6,7,17,11}}
34432|28.4032.133.27|28|{{15,0,14,15},{23,14,20,19},{13,0,0,27},{1,0,24,13}}
34433|28.4032.133.28|28|{{13,14,0,27},{5,0,2,27},{1,0,10,13},{15,14,0,15}}
34434|28.4032.133.29|28|{{4,21,19,17},{13,0,0,27}}
34408|28.4032.133.3|28|{{11,21,5,10},{11,7,21,18}}
34435|28.4032.133.30|28|{{13,21,3,18},{27,21,15,10}}
34436|28.4032.133.31|28|{{12,21,1,23},{1,0,10,13}}
34437|28.4032.133.32|28|{{1,7,1,12},{20,7,3,25}}
34438|28.4032.133.33|28|{{15,14,16,23},{13,14,0,27},{1,0,10,13},{1,14,24,13}}
34439|28.4032.133.34|28|{{27,14,4,1},{3,21,27,6}}
34440|28.4032.133.35|28|{{19,7,27,8},{19,21,23,6}}
34441|28.4032.133.36|28|{{15,0,14,15},{9,0,6,5},{13,0,0,27},{15,14,0,15}}
34442|28.4032.133.37|28|{{1,14,14,15},{15,0,8,19},{15,7,24,13}}
34443|28.4032.133.38|28|{{9,14,26,15},{25,0,11,27},{11,0,1,1}}
34444|28.4032.133.39|28|{{23,21,0,9},{25,7,12,3},{15,14,14,1}}
34409|28.4032.133.4|28|{{23,21,7,2},{9,21,27,26}}
34445|28.4032.133.40|28|{{27,21,6,9},{13,21,20,23},{13,21,0,27}}
34446|28.4032.133.41|28|{{17,14,17,15},{3,0,13,13},{11,0,4,27}}
34447|28.4032.133.42|28|{{3,7,14,17},{19,21,0,5},{27,21,4,1}}
34448|28.4032.133.43|28|{{17,14,10,15},{15,7,14,1},{27,14,14,13}}
34449|28.4032.133.44|28|{{13,14,14,27},{13,14,18,15},{27,21,8,17}}
34450|28.4032.133.45|28|{{5,14,9,27},{5,14,13,15},{9,0,15,27}}
34451|28.4032.133.46|28|{{13,7,14,27},{27,14,26,5},{13,7,18,15}}
34452|28.4032.133.47|28|{{3,14,14,17},{25,21,26,3},{15,7,14,1}}
34453|28.4032.133.48|28|{{11,0,12,3},{25,7,12,3},{5,21,22,23}}
34454|28.4032.133.49|28|{{1,7,18,17},{1,14,14,1},{1,7,6,25}}
34410|28.4032.133.5|28|{{18,21,25,13},{23,7,1,6}}
34455|28.4032.133.50|28|{{25,21,4,27},{23,7,22,27},{1,14,10,13}}
34457|28.4032.133.52|28|{{13,21,18,1},{1,14,14,1},{27,7,12,5}}
34458|28.4032.133.53|28|{{3,14,13,27},{9,14,22,13},{1,0,24,13}}
34459|28.4032.133.54|28|{{19,21,14,19},{17,7,16,11},{1,0,24,13}}
34460|28.4032.133.55|28|{{15,7,6,11},{1,21,18,17},{15,14,22,19}}
34461|28.4032.133.56|28|{{25,0,18,13},{23,21,12,1},{1,14,24,13}}
34462|28.4032.133.57|28|{{25,7,14,25},{23,21,6,19},{25,7,12,3}}
34463|28.4032.133.58|28|{{15,14,10,27},{27,21,0,13},{1,14,6,25}}
34464|28.4032.133.59|28|{{17,14,27,13},{3,14,17,15},{13,0,11,15}}
34411|28.4032.133.6|28|{{25,7,11,20},{16,21,5,15}}
34465|28.4032.133.60|28|{{3,21,14,3},{23,0,14,23},{1,14,24,13}}
34466|28.4032.133.61|28|{{13,0,14,13},{15,14,10,27},{15,14,0,15},{5,14,2,27}}
34467|28.4032.133.62|28|{{13,0,14,13},{15,14,24,27},{15,14,0,15},{5,14,2,27}}
34469|28.4032.133.64|28|{{13,0,14,13},{1,0,14,15},{15,14,10,27},{19,14,16,13}}
34470|28.4032.133.65|28|{{13,0,14,13},{1,0,14,15},{15,14,24,27},{19,14,16,13}}
34471|28.4032.133.66|28|{{1,0,14,15},{13,0,14,13},{23,14,20,19},{1,0,24,13}}
34483|28.4032.133.78|28|{{13,0,14,13},{1,0,14,15},{9,14,6,5},{15,14,0,15}}
838|8.96.0.102|8|{{1,6,0,1},{5,2,0,1},{7,5,0,1}}
34472|28.4032.133.67|28|{{3,21,24,1},{11,21,8,1},{15,21,10,27}}
34473|28.4032.133.68|28|{{27,14,18,15},{3,14,6,27},{3,21,6,27}}
34474|28.4032.133.69|28|{{5,21,22,9},{13,21,14,13},{15,21,24,13}}
34412|28.4032.133.7|28|{{2,21,1,27},{2,21,19,1}}
839|8.96.0.103|8|{{3,0,0,5},{1,2,4,5},{1,6,0,3}}
34475|28.4032.133.70|28|{{27,14,14,27},{17,0,24,1},{9,7,8,27}}
34476|28.4032.133.71|28|{{23,7,26,15},{25,7,18,13},{5,0,2,13}}
34477|28.4032.133.72|28|{{3,14,14,3},{1,7,14,1},{13,7,4,15}}
34478|28.4032.133.73|28|{{13,0,14,13},{1,14,10,13},{15,14,0,15},{5,14,2,27}}
34479|28.4032.133.74|28|{{13,0,14,13},{15,14,0,15},{1,14,24,13},{5,14,2,27}}
34480|28.4032.133.75|28|{{13,0,14,13},{15,0,0,1},{9,14,6,5},{15,14,0,15}}
34481|28.4032.133.76|28|{{13,0,14,13},{1,14,10,13},{15,14,0,15},{19,14,16,13}}
34482|28.4032.133.77|28|{{13,0,14,13},{15,14,0,15},{1,14,24,13},{19,14,16,13}}
34484|28.4032.133.79|28|{{19,0,20,15},{25,21,8,15},{1,14,10,13}}
34413|28.4032.133.8|28|{{18,21,15,1},{15,14,24,13}}
34485|28.4032.133.80|28|{{15,7,24,13},{17,7,10,1},{25,21,8,15}}
34486|28.4032.133.81|28|{{25,7,26,17},{27,7,4,1},{1,14,10,13}}
34487|28.4032.133.82|28|{{27,7,0,13},{17,14,24,1},{17,21,10,1}}
34488|28.4032.133.83|28|{{23,7,26,15},{5,0,2,13},{15,0,24,27}}
34489|28.4032.133.84|28|{{3,14,14,3},{23,7,14,23},{19,21,22,23}}
34490|28.4032.133.85|28|{{15,0,22,5},{15,14,24,27},{15,21,8,5}}
34491|28.4032.133.86|28|{{1,14,14,15},{15,0,10,27},{11,14,25,13}}
34492|28.4032.133.87|28|{{1,14,14,15},{1,21,14,15},{9,0,6,19}}
34493|28.4032.133.88|28|{{1,21,10,27},{1,14,4,17},{1,14,10,27}}
34494|28.4032.133.89|28|{{11,14,8,1},{9,0,22,13},{25,14,11,27}}
34414|28.4032.133.9|28|{{1,14,10,13},{15,0,0,1},{15,14,0,15},{15,0,6,11}}
34495|28.4032.133.90|28|{{11,7,12,17},{23,21,14,9},{9,0,14,23}}
34496|28.4032.133.91|28|{{1,0,2,23},{1,0,4,17},{1,7,4,3}}
34497|28.4032.133.92|28|{{23,14,12,1},{9,14,1,27},{11,0,15,1}}
34498|28.4032.133.93|28|{{11,21,12,17},{11,21,26,17},{25,0,26,3}}
34499|28.4032.133.94|28|{{13,7,22,3},{13,21,12,19},{13,7,24,11}}
34500|28.4032.133.95|28|{{5,14,27,15},{13,14,21,27},{19,0,27,1}}
34501|28.4032.133.96|28|{{5,21,14,19},{27,21,18,1},{23,14,14,9}}
34502|28.4032.133.97|28|{{13,7,12,19},{15,14,4,3},{1,14,22,19}}
34503|28.4032.133.98|28|{{3,0,17,1},{3,14,27,13},{9,14,12,15}}
34504|28.4032.133.99|28|{{27,21,14,13},{23,14,6,5},{3,7,2,25}}
34614|28.4032.241.1|28|{{1,14,0,1},{1,14,10,13},{27,0,0,27},{5,14,2,27}}
34623|28.4032.241.10|28|{{1,14,0,15},{1,14,0,1},{9,0,0,5},{27,0,0,27}}
34624|28.4032.241.11|28|{{1,14,0,1},{5,0,0,27},{15,0,0,1},{15,14,0,27}}
34625|28.4032.241.12|28|{{1,0,0,13},{1,14,0,1},{5,0,0,27},{15,0,0,1}}
34626|28.4032.241.13|28|{{23,14,0,19},{1,14,0,1},{15,0,0,1},{27,0,0,27}}
34627|28.4032.241.14|28|{{1,14,0,1},{15,14,24,27},{27,0,0,27},{5,14,2,27}}
34628|28.4032.241.15|28|{{1,14,0,1},{27,0,0,27},{5,14,2,27},{1,0,24,13}}
34629|28.4032.241.16|28|{{1,14,0,1},{23,14,20,19},{27,0,0,27},{15,14,14,1}}
34630|28.4032.241.17|28|{{19,0,0,27},{1,14,0,1},{1,21,0,15},{15,14,0,27}}
34631|28.4032.241.18|28|{{1,0,0,13},{19,0,0,27},{1,14,0,1},{1,21,0,15}}
34632|28.4032.241.19|28|{{23,14,0,19},{1,14,0,1},{1,21,0,15},{27,0,0,27}}
34615|28.4032.241.2|28|{{15,0,10,27},{1,14,0,1},{27,0,0,27},{5,14,2,27}}
34633|28.4032.241.20|28|{{19,0,0,13},{15,7,0,27},{15,21,0,13}}
34634|28.4032.241.21|28|{{3,14,0,3},{23,15,0,5},{9,0,0,23}}
34635|28.4032.241.22|28|{{15,21,0,1},{5,14,0,15},{15,14,0,13}}
34636|28.4032.241.23|28|{{9,7,0,13},{19,21,0,13},{27,0,0,27}}
34637|28.4032.241.24|28|{{25,21,0,11},{19,21,0,5},{5,13,0,9}}
34638|28.4032.241.25|28|{{13,7,0,15},{23,7,0,13},{15,0,0,1}}
34639|28.4032.241.26|28|{{19,14,0,19},{13,3,0,15},{23,0,0,9}}
34640|28.4032.241.27|28|{{9,4,1,19},{11,22,15,3},{19,0,0,19}}
34641|28.4032.241.28|28|{{13,26,19,1},{13,0,15,1}}
34670|28.4032.265.29|28|{{1,0,14,15},{15,14,24,27},{27,0,0,27},{5,14,2,27}}
34616|28.4032.241.3|28|{{23,0,6,19},{1,14,0,1},{27,0,0,27},{15,14,14,1}}
34617|28.4032.241.4|28|{{15,0,10,27},{1,14,0,1},{27,0,0,27},{19,14,16,13}}
34618|28.4032.241.5|28|{{1,14,0,15},{1,14,0,1},{9,14,6,5},{27,0,0,27}}
34619|28.4032.241.6|28|{{5,0,16,27},{1,14,0,1},{1,14,10,13},{15,0,0,1}}
34620|28.4032.241.7|28|{{23,0,6,19},{1,14,0,1},{15,0,0,1},{27,0,0,27}}
34621|28.4032.241.8|28|{{19,14,0,13},{1,14,0,1},{27,0,0,27},{15,14,0,27}}
34622|28.4032.241.9|28|{{1,0,0,13},{19,14,0,13},{1,14,0,1},{27,0,0,27}}
34642|28.4032.265.1|28|{{15,0,0,15},{9,7,27,26},{27,0,0,27},{15,14,14,1}}
34651|28.4032.265.10|28|{{6,11,27,22},{20,11,13,8},{18,5,25,10}}
34652|28.4032.265.11|28|{{19,0,0,13},{1,0,0,15},{15,0,0,15},{15,14,0,27}}
34653|28.4032.265.12|28|{{15,14,0,1},{19,6,0,23},{27,24,0,1},{27,0,0,27}}
34654|28.4032.265.13|28|{{15,0,0,15},{15,14,24,27},{27,0,0,27},{5,14,2,27}}
34655|28.4032.265.14|28|{{1,0,24,27},{9,14,6,5},{27,0,0,27},{15,14,14,1}}
34656|28.4032.265.15|28|{{1,0,14,15},{15,0,0,15},{15,14,24,27},{19,0,2,13}}
34657|28.4032.265.16|28|{{1,0,14,15},{23,14,20,19},{15,0,0,15},{27,0,0,27}}
34658|28.4032.265.17|28|{{1,21,10,27},{19,7,6,1},{11,14,18,13}}
34659|28.4032.265.18|28|{{17,14,23,11},{5,14,22,23},{19,0,0,19}}
34660|28.4032.265.19|28|{{19,0,0,27},{1,21,0,15},{15,0,0,15},{15,14,0,27}}
34643|28.4032.265.2|28|{{5,7,9,6},{15,0,0,15},{27,0,0,27},{1,0,24,13}}
34661|28.4032.265.20|28|{{23,14,0,19},{1,21,0,15},{15,0,0,15},{27,0,0,27}}
34662|28.4032.265.21|28|{{5,0,6,15},{17,21,20,27},{17,21,10,15}}
34663|28.4032.265.22|28|{{1,14,24,27},{25,14,19,3},{27,14,25,1}}
34664|28.4032.265.23|28|{{1,0,14,15},{17,0,20,13},{5,21,6,15}}
34665|28.4032.265.24|28|{{0,25,9,0},{17,0,0,17},{0,15,25,0}}
34666|28.4032.265.25|28|{{1,14,0,13},{19,14,0,13},{27,0,0,27},{15,14,0,15}}
34667|28.4032.265.26|28|{{19,14,0,13},{27,0,0,27},{15,14,0,15},{15,14,0,27}}
34668|28.4032.265.27|28|{{23,14,0,19},{15,0,0,1},{27,0,0,27},{15,14,0,15}}
34669|28.4032.265.28|28|{{1,14,24,13},{5,14,2,27},{27,0,0,27},{15,14,0,15}}
34644|28.4032.265.3|28|{{15,0,0,15},{27,0,0,27},{5,14,2,27},{1,0,24,13}}
34671|28.4032.265.30|28|{{1,0,14,15},{23,14,20,19},{27,0,0,27},{1,0,24,13}}
34672|28.4032.265.31|28|{{1,14,10,13},{27,0,0,27},{15,14,0,15},{5,14,2,27}}
34673|28.4032.265.32|28|{{1,0,14,15},{15,14,10,27},{27,0,0,27},{5,14,2,27}}
34674|28.4032.265.33|28|{{1,0,14,15},{9,14,6,5},{27,0,0,27},{15,14,0,15}}
34677|28.4032.265.36|28|{{15,0,0,1},{9,14,6,5},{27,0,0,27},{15,14,0,15}}
34678|28.4032.265.37|28|{{19,0,0,27},{1,21,0,15},{15,14,0,15},{15,14,0,27}}
34679|28.4032.265.38|28|{{1,14,0,13},{19,0,0,27},{1,21,0,15},{15,14,0,15}}
34680|28.4032.265.39|28|{{23,14,0,19},{1,21,0,15},{27,0,0,27},{15,14,0,15}}
34645|28.4032.265.4|28|{{15,0,0,15},{27,0,0,27},{15,14,14,1},{9,0,20,5}}
34681|28.4032.265.40|28|{{13,14,0,13},{15,14,24,27},{19,21,2,27}}
34682|28.4032.265.41|28|{{13,14,0,13},{19,21,2,27},{1,14,24,13}}
34683|28.4032.265.42|28|{{27,0,0,27},{23,7,6,19},{1,0,24,13}}
34684|28.4032.265.43|28|{{15,21,0,1},{17,14,10,1},{9,0,22,13}}
34685|28.4032.265.44|28|{{19,14,6,15},{13,21,18,1},{13,7,0,27}}
34686|28.4032.265.45|28|{{23,0,6,19},{5,21,22,9},{27,14,18,15}}
34691|28.4032.265.50|28|{{0,11,27,0},{17,0,0,25},{0,9,25,0}}
34687|28.4032.265.46|28|{{25,7,22,1},{25,7,4,27},{27,21,4,1}}
34688|28.4032.265.47|28|{{23,7,26,15},{19,14,6,15},{17,14,20,13}}
34689|28.4032.265.48|28|{{5,0,22,9},{27,21,14,27},{25,14,26,17}}
34690|28.4032.265.49|28|{{9,18,18,19},{25,7,17,10},{26,21,23,9}}
34646|28.4032.265.5|28|{{1,0,0,13},{19,0,0,27},{1,21,0,15},{15,0,0,15}}
34692|28.4032.265.51|28|{{5,10,6,23},{17,14,25,11}}
34693|28.4032.265.52|28|{{1,2,2,27},{19,10,10,9},{3,20,12,11}}
34694|28.4032.265.53|28|{{19,10,11,9},{23,0,5,5}}
34695|28.4032.265.54|28|{{13,12,3,15},{1,16,9,27},{11,8,9,17}}
34696|28.4032.265.55|28|{{13,0,0,15},{0,3,17,0}}
34697|28.4032.265.56|28|{{17,6,6,11},{23,4,22,19},{27,26,26,1}}
34698|28.4032.265.57|28|{{15,0,6,13},{15,0,0,15},{3,20,6,25}}
34699|28.4032.265.58|28|{{23,14,26,5},{13,14,22,15},{13,26,24,1}}
34700|28.4032.265.59|28|{{3,20,6,25},{23,0,12,5},{3,0,0,3}}
34647|28.4032.265.6|28|{{1,21,0,15},{15,0,0,15},{9,0,0,5},{27,0,0,27}}
34701|28.4032.265.60|28|{{15,2,16,13},{19,14,23,9}}
34648|28.4032.265.7|28|{{13,0,0,19},{15,0,0,15},{13,0,0,1},{15,0,0,1}}
34649|28.4032.265.8|28|{{5,0,0,9},{15,0,0,15},{15,0,0,1},{27,0,0,27}}
34650|28.4032.265.9|28|{{1,14,14,15},{13,21,4,15},{19,0,16,27}}
26335|28.42.1.1|28|{{20,13,13,7},{15,15,19,20},{18,11,25,0}}
26336|28.42.1.2|28|{{22,3,3,26},{21,22,22,27},{26,25,19,23}}
26337|28.42.1.3|28|{{21,17,4,21},{24,17,3,7},{2,19,19,4}}
26338|28.42.1.4|28|{{11,7,17,10},{3,14,7,17},{13,2,13,1}}
26339|28.42.3.1|28|{{11,22,22,3},{13,12,24,1},{27,3,26,15},{6,11,11,1}}
8|3.8.0.1|3|{{1,1,0,2},{1,2,0,2}}
26340|28.42.3.2|28|{{22,13,13,2},{7,25,3,0},{13,14,22,15}}
28626|28.448.13.1|28|{{18,21,19,17},{1,14,16,23},{9,14,20,19}}
28635|28.448.13.10|28|{{18,7,19,3},{27,7,26,19}}
28636|28.448.13.11|28|{{3,8,21,25},{3,11,18,23}}
28637|28.448.13.12|28|{{1,13,27,20},{26,7,11,16}}
28638|28.448.13.13|28|{{27,9,7,8},{3,11,4,25}}
28639|28.448.13.14|28|{{11,10,17,19},{26,9,9,16}}
28640|28.448.13.15|28|{{5,11,7,2},{15,20,6,17}}
28641|28.448.13.16|28|{{22,19,21,13},{10,15,1,15}}
28627|28.448.13.2|28|{{23,0,12,1},{11,21,15,22},{25,14,16,5}}
28628|28.448.13.3|28|{{17,1,21,4},{13,22,8,11}}
28629|28.448.13.4|28|{{4,3,17,17},{9,10,24,3}}
28630|28.448.13.5|28|{{12,7,3,17},{5,0,20,15},{4,21,3,23}}
28631|28.448.13.6|28|{{11,7,25,20},{25,7,26,17}}
28632|28.448.13.7|28|{{26,21,9,6},{13,14,13,9}}
28633|28.448.13.8|28|{{2,7,15,20},{2,7,27,19}}
28634|28.448.13.9|28|{{5,21,19,18},{17,21,25,12},{12,7,23,27}}
28642|28.448.15.1|28|{{19,11,25,18},{19,18,14,9},{10,3,17,25}}
28651|28.448.15.10|28|{{5,21,1,16},{11,21,24,9},{2,7,15,27}}
28652|28.448.15.11|28|{{1,19,26,19},{15,7,12,13},{11,3,3,10}}
28653|28.448.15.12|28|{{2,17,17,10},{27,9,9,16},{1,12,0,13}}
28654|28.448.15.13|28|{{5,27,5,16},{18,7,13,17},{0,9,23,17}}
28655|28.448.15.14|28|{{8,19,19,19},{26,9,9,23},{13,20,20,1}}
28656|28.448.15.15|28|{{26,13,13,14},{2,23,23,19},{15,4,8,27}}
28657|28.448.15.16|28|{{4,11,9,17},{24,11,25,25},{16,17,21,12}}
28643|28.448.15.2|28|{{3,0,1,25},{27,20,13,1},{23,1,16,5}}
28644|28.448.15.3|28|{{9,7,23,10},{25,21,25,20},{23,0,1,13}}
28645|28.448.15.4|28|{{9,26,19,19},{20,7,23,15},{11,21,14,25}}
28646|28.448.15.5|28|{{24,7,9,4},{9,7,23,10},{8,21,25,3}}
28647|28.448.15.6|28|{{24,7,21,24},{15,21,5,20},{12,9,9,1}}
28648|28.448.15.7|28|{{7,25,25,20},{6,13,13,15},{21,19,23,0}}
28649|28.448.15.8|28|{{11,23,25,24},{7,3,24,1},{3,12,17,25}}
28650|28.448.15.9|28|{{11,14,23,5},{4,21,11,27},{19,0,13,1}}
28658|28.448.29.1|28|{{5,7,9,6},{2,21,7,9},{1,0,4,17},{15,0,0,15}}
28667|28.448.29.10|28|{{16,19,5,12},{18,23,11,10},{23,5,26,5}}
28668|28.448.29.11|28|{{7,6,13,9},{17,11,11,4}}
28669|28.448.29.12|28|{{0,19,19,4},{12,23,9,1},{5,0,4,9}}
28670|28.448.29.13|28|{{15,8,8,27},{23,1,9,12},{24,21,1,25}}
28671|28.448.29.14|28|{{1,11,25,14},{12,9,23,23},{19,26,26,9}}
28672|28.448.29.15|28|{{8,27,13,20},{1,25,4,7}}
28673|28.448.29.16|28|{{17,19,17,18},{5,9,16,23}}
28659|28.448.29.2|28|{{27,14,26,5},{23,21,22,13},{1,7,9,2}}
28660|28.448.29.3|28|{{15,26,26,5},{18,27,7,10},{13,2,7,15}}
28661|28.448.29.4|28|{{6,21,9,15},{9,7,7,16},{11,10,10,5},{5,7,11,16}}
28662|28.448.29.5|28|{{11,7,15,22},{1,21,25,10},{9,0,13,19},{13,21,25,22}}
28663|28.448.29.6|28|{{15,21,1,12},{27,7,0,13},{12,21,13,1}}
28664|28.448.29.7|28|{{12,9,23,16},{25,20,13,27},{23,26,5,5}}
28665|28.448.29.8|28|{{5,4,4,25},{4,3,17,17},{24,25,11,11},{11,27,0,17}}
28666|28.448.29.9|28|{{25,21,20,3},{24,11,25,9},{11,4,9,17}}
26341|28.48.0.1|28|{{16,23,21,27},{5,18,2,7}}
26350|28.48.0.10|28|{{9,22,16,21},{7,26,4,25}}
26351|28.48.0.11|28|{{11,10,14,19},{21,22,10,23}}
26352|28.48.0.12|28|{{23,26,2,25},{27,12,26,13}}
26353|28.48.0.13|28|{{23,8,8,23},{17,24,12,3}}
26354|28.48.0.14|28|{{11,1,4,21},{5,25,20,15}}
26355|28.48.0.15|28|{{27,7,24,5},{3,1,20,13}}
26356|28.48.0.16|28|{{6,11,7,11},{6,25,7,17},{22,3,21,8}}
26357|28.48.0.17|28|{{13,23,0,15},{13,5,0,27},{13,15,21,10}}
26358|28.48.0.18|28|{{20,19,21,23},{13,13,21,20},{27,12,7,3}}
26359|28.48.0.19|28|{{15,25,21,26},{27,5,14,9},{1,19,0,19}}
26342|28.48.0.2|28|{{27,11,17,6},{3,10,14,5}}
26360|28.48.0.20|28|{{11,10,21,27},{24,15,7,27},{27,1,14,27}}
26361|28.48.0.21|28|{{19,27,7,20},{9,0,7,13},{19,4,21,13}}
26362|28.48.0.22|28|{{3,11,0,1},{19,1,21,22},{18,7,21,27}}
26363|28.48.0.23|28|{{26,21,7,1},{17,5,14,15},{16,1,7,27}}
26364|28.48.0.24|28|{{18,9,21,10},{13,16,21,27},{6,7,21,13}}
26365|28.48.0.25|28|{{1,11,0,13},{5,13,0,23},{12,5,21,9}}
26366|28.48.0.26|28|{{23,1,21,12},{19,11,0,19},{25,6,7,25}}
26367|28.48.0.27|28|{{6,5,7,20},{24,3,7,25},{19,16,0,5}}
26368|28.48.0.28|28|{{11,8,0,19},{14,23,13,25}}
26369|28.48.0.29|28|{{18,13,23,7},{5,3,25,24}}
26343|28.48.0.3|28|{{1,22,18,27},{11,8,24,23}}
26344|28.48.0.4|28|{{25,7,24,11},{27,1,12,25}}
26345|28.48.0.5|28|{{21,8,26,15},{19,20,20,5}}
26346|28.48.0.6|28|{{21,2,20,15},{23,2,16,15}}
26347|28.48.0.7|28|{{3,12,12,21},{27,6,2,5}}
26348|28.48.0.8|28|{{7,4,24,13},{13,10,22,13}}
26349|28.48.0.9|28|{{19,24,16,13},{7,24,2,25}}
26370|28.48.1.1|28|{{13,9,14,23},{17,5,14,19},{3,7,14,27},{11,19,0,19}}
26379|28.48.1.10|28|{{19,7,14,15},{17,6,0,19},{19,18,14,5},{13,7,14,13}}
26380|28.48.1.11|28|{{17,3,14,9},{3,16,14,11},{11,8,0,17},{13,27,0,17}}
26381|28.48.1.12|28|{{20,7,21,10},{23,12,0,27},{6,17,7,26},{16,25,21,20}}
26371|28.48.1.2|28|{{27,25,0,9},{15,7,0,15},{23,12,14,17},{23,1,14,17}}
26372|28.48.1.3|28|{{25,6,0,5},{27,0,14,11},{15,4,14,13},{11,1,14,27}}
26373|28.48.1.4|28|{{15,25,14,5},{13,7,0,25},{19,14,14,1},{9,9,0,25}}
26374|28.48.1.5|28|{{15,6,0,1},{13,25,0,5},{11,26,0,27},{9,13,14,23}}
26375|28.48.1.6|28|{{5,24,0,23},{13,19,0,19},{5,19,0,5},{13,11,14,1}}
26376|28.48.1.7|28|{{11,23,0,3},{25,4,0,27},{19,26,14,1},{9,8,14,17}}
26377|28.48.1.8|28|{{27,27,0,15},{19,14,14,11},{9,13,0,23},{11,3,0,17}}
26378|28.48.1.9|28|{{3,13,14,19},{19,12,14,17},{3,9,14,1},{19,7,0,11}}
26382|28.48.2.1|28|{{19,3,0,17},{11,15,0,19},{1,13,0,19},{27,4,0,17},{27,22,0,19}}
26391|28.48.2.10|28|{{15,15,0,23},{15,9,14,13},{9,13,0,23},{3,9,14,9}}
26392|28.48.2.11|28|{{17,13,0,17},{3,18,0,19},{23,14,14,25},{13,19,14,15}}
26393|28.48.2.12|28|{{17,22,0,5},{5,3,14,11},{3,7,0,5},{13,17,14,17}}
26383|28.48.2.2|28|{{3,8,0,27},{11,1,0,19},{9,0,0,5},{27,27,14,15}}
26384|28.48.2.3|28|{{13,4,0,17},{15,7,0,13},{15,9,14,3},{3,23,14,3},{11,2,0,19}}
26385|28.48.2.4|28|{{15,12,0,27},{6,19,7,27},{27,3,0,9},{13,12,21,11}}
26386|28.48.2.5|28|{{13,17,21,4},{15,23,0,1},{22,17,7,26}}
26387|28.48.2.6|28|{{23,26,7,15},{15,17,0,13},{17,19,14,13},{2,3,7,20}}
26388|28.48.2.7|28|{{3,2,7,27},{4,25,21,27},{1,26,7,27}}
26389|28.48.2.8|28|{{16,5,21,26},{1,15,0,15},{27,26,14,15},{13,4,21,27}}
26390|28.48.2.9|28|{{22,27,21,27},{26,27,7,19},{1,5,14,27}}
26394|28.48.3.1|28|{{23,21,14,11},{11,5,14,9},{5,23,14,13},{5,11,14,1}}
26395|28.48.3.2|28|{{23,26,0,11},{11,13,14,9},{3,7,0,13},{11,21,0,1},{1,22,14,3}}
26396|28.48.3.3|28|{{17,22,0,13},{13,25,14,19},{13,18,14,19},{27,0,14,23}}
26397|28.48.3.4|28|{{11,5,14,1},{13,18,14,25},{25,24,14,5},{23,9,0,13}}
28674|28.504.13.1|28|{{3,14,14,3},{19,2,14,23},{5,10,24,23},{15,6,6,9},{5,10,10,23}}
